Date_time,Energy_Demand,Day,Hour,Month,Year,Tmax-Cab,Tmax-Hmo,Tmax-Obr,Tmax-Lmo,Tmax-Cul,Tmin-Cab,Tmin-Hmo,Tmin-Obr,Tmin-Lmo,Tmin-Cul,Prec_Hmo_Mm,Prec_Obr_Mm,Prec_Lmo_Mm,Prec_Cul_Mm
2021-09-08 15:00:00,4368.77,2,15,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 16:00:00,4441.36,2,16,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 17:00:00,4388.54,2,17,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 18:00:00,4255.12,2,18,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 19:00:00,4184.65,2,19,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 20:00:00,4347.66,2,20,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 21:00:00,4424.33,2,21,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 22:00:00,4360.96,2,22,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-08 23:00:00,4237.69,2,23,9,2021,41.0,35.0,37.0,37.0,37.0,23.6,23.0,24.0,25.5,25.0,0.0,2.0,0.0,0.0
2021-09-09 00:00:00,4067.24,3,0,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 01:00:00,3904.77,3,1,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 02:00:00,3744.73,3,2,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 03:00:00,3608.7,3,3,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 04:00:00,3476.62,3,4,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 05:00:00,3373.1,3,5,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 06:00:00,3292.73,3,6,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 07:00:00,3183.76,3,7,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 08:00:00,3280.67,3,8,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 09:00:00,3461.64,3,9,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 10:00:00,3618.92,3,10,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 11:00:00,3793.86,3,11,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 12:00:00,3971.23,3,12,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 13:00:00,4181.18,3,13,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 14:00:00,4401.66,3,14,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 15:00:00,4501.72,3,15,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 16:00:00,4538.43,3,16,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 17:00:00,4460.49,3,17,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 18:00:00,4339.57,3,18,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 19:00:00,4295.04,3,19,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 20:00:00,4417.13,3,20,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 21:00:00,4518.48,3,21,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 22:00:00,4472.87,3,22,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-09 23:00:00,4367.0,3,23,9,2021,42.0,39.0,40.0,36.5,34.0,22.0,26.0,25.0,26.5,25.0,0.0,0.0,0.0,0.0
2021-09-10 00:00:00,4237.0,4,0,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 01:00:00,4081.0,4,1,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 02:00:00,3931.0,4,2,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 03:00:00,3793.0,4,3,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 04:00:00,3667.0,4,4,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 05:00:00,3586.0,4,5,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 06:00:00,3487.0,4,6,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 07:00:00,3366.0,4,7,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 08:00:00,3439.0,4,8,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 09:00:00,3616.0,4,9,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 10:00:00,3786.0,4,10,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 11:00:00,3932.0,4,11,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 12:00:00,4087.0,4,12,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 13:00:00,4282.0,4,13,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 14:00:00,4477.0,4,14,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 15:00:00,4591.0,4,15,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 16:00:00,4638.0,4,16,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 17:00:00,4584.0,4,17,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 18:00:00,4418.0,4,18,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 19:00:00,4340.0,4,19,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 20:00:00,4439.0,4,20,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 21:00:00,4495.0,4,21,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 22:00:00,4472.0,4,22,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-10 23:00:00,4373.0,4,23,9,2021,39.0,39.0,38.0,35.0,35.0,23.0,24.0,27.0,28.0,25.0,0.0,0.0,0.0,0.0
2021-09-11 00:00:00,4242.0,5,0,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 01:00:00,4084.0,5,1,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 02:00:00,3962.0,5,2,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 03:00:00,3834.0,5,3,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 04:00:00,3704.0,5,4,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 05:00:00,3606.0,5,5,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 06:00:00,3493.0,5,6,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 07:00:00,3330.0,5,7,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 08:00:00,3388.0,5,8,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 09:00:00,3532.0,5,9,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 10:00:00,3675.0,5,10,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 11:00:00,3860.0,5,11,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 12:00:00,4041.0,5,12,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 13:00:00,4239.0,5,13,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 14:00:00,4461.0,5,14,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 15:00:00,4600.0,5,15,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 16:00:00,4678.0,5,16,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 17:00:00,4622.0,5,17,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 18:00:00,4471.0,5,18,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 19:00:00,4408.0,5,19,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 20:00:00,4535.0,5,20,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 21:00:00,4559.0,5,21,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 22:00:00,4514.0,5,22,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-11 23:00:00,4404.0,5,23,9,2021,39.0,40.0,39.0,37.0,38.0,23.0,26.0,27.0,27.5,26.0,0.0,0.0,0.0,0.0
2021-09-12 00:00:00,4265.0,6,0,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 01:00:00,4139.0,6,1,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 02:00:00,4016.0,6,2,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 03:00:00,3878.0,6,3,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 04:00:00,3755.0,6,4,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 05:00:00,3659.0,6,5,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 06:00:00,3551.0,6,6,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 07:00:00,3358.0,6,7,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 08:00:00,3328.0,6,8,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 09:00:00,3425.0,6,9,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 10:00:00,3544.0,6,10,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 11:00:00,3695.0,6,11,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 12:00:00,3862.0,6,12,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 13:00:00,4062.0,6,13,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 14:00:00,4279.0,6,14,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 15:00:00,4404.0,6,15,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 16:00:00,4464.0,6,16,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 17:00:00,4445.0,6,17,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 18:00:00,4333.0,6,18,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 19:00:00,4319.0,6,19,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 20:00:00,4487.0,6,20,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 21:00:00,4610.0,6,21,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 22:00:00,4594.0,6,22,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-12 23:00:00,4448.0,6,23,9,2021,42.0,41.5,41.0,38.0,37.5,23.5,26.0,25.0,27.0,23.0,0.0,0.0,0.0,0.0
2021-09-13 00:00:00,4282.0,0,0,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 01:00:00,4104.0,0,1,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 02:00:00,3945.0,0,2,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 03:00:00,3761.0,0,3,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 04:00:00,3602.0,0,4,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 05:00:00,3504.0,0,5,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 06:00:00,3418.0,0,6,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 07:00:00,3316.0,0,7,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 08:00:00,3428.0,0,8,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 09:00:00,3638.0,0,9,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 10:00:00,3815.0,0,10,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 11:00:00,3977.0,0,11,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 12:00:00,4182.0,0,12,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 13:00:00,4391.0,0,13,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 14:00:00,4629.0,0,14,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 15:00:00,4791.0,0,15,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 16:00:00,4849.0,0,16,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 17:00:00,4801.0,0,17,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 18:00:00,4609.0,0,18,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 19:00:00,4518.0,0,19,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 20:00:00,4655.0,0,20,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 21:00:00,4741.0,0,21,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 22:00:00,4679.0,0,22,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-13 23:00:00,4530.0,0,23,9,2021,41.5,39.0,42.0,39.5,37.0,24.2,25.0,26.5,28.5,22.5,0.0,5.0,0.0,0.0
2021-09-14 00:00:00,4350.0,1,0,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 01:00:00,4178.0,1,1,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 02:00:00,4046.0,1,2,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 03:00:00,3917.0,1,3,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 04:00:00,3801.0,1,4,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 05:00:00,3727.0,1,5,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 06:00:00,3634.0,1,6,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 07:00:00,3512.0,1,7,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 08:00:00,3628.0,1,8,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 09:00:00,3808.0,1,9,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 10:00:00,3946.0,1,10,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 11:00:00,4084.0,1,11,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 12:00:00,4247.0,1,12,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 13:00:00,4430.0,1,13,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 14:00:00,4605.0,1,14,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 15:00:00,4645.0,1,15,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 16:00:00,4594.0,1,16,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 17:00:00,4513.0,1,17,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 18:00:00,4390.0,1,18,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 19:00:00,4340.0,1,19,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 20:00:00,4472.0,1,20,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 21:00:00,4528.0,1,21,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 22:00:00,4476.0,1,22,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-14 23:00:00,4361.55,1,23,9,2021,41.0,39.5,41.0,34.0,33.0,23.0,25.0,24.0,26.0,25.0,0.0,1.0,0.0,10.0
2021-09-15 00:00:00,4183.39,2,0,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 01:00:00,3973.98,2,1,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 02:00:00,3821.27,2,2,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 03:00:00,3687.68,2,3,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 04:00:00,3569.79,2,4,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 05:00:00,3505.65,2,5,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 06:00:00,3427.87,2,6,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 07:00:00,3331.69,2,7,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 08:00:00,3449.29,2,8,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 09:00:00,3644.5,2,9,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 10:00:00,3786.86,2,10,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 11:00:00,3951.76,2,11,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
2021-09-15 12:00:00,4116.67,2,12,9,2021,41.0,38.5,41.5,37.0,34.0,23.0,26.0,26.5,27.5,27.5,0.0,0.0,0.0,0.0
